BGGId,Name,YearPublished,Complexity,ComplexityCategory,AvgRating,MinPlayers,MaxPlayers,NumOwned,MfgPlaytime,ComMinPlaytime,ComMaxPlaytime,MfgAgeRec,NumUserRatings,TotalMechanics,boardgamerank,strategygamesrank,abstractsrank,familygamesrank,thematicrank,cgsrank,wargamesrank,partygamesrank,childrensgamesrank,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
625,Business,1998,2,Average complexity,6.11125,2,6,120,45,45,45,8,80,3,13419,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
204141,Cat Town,2016,1.5,Low complexity,5.99917,2,4,234,30,15,30,8,121,3,13420,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
148939,A Night in Deepwail Manor,2013,1.3333,Low complexity,6.73452,1,2,99,15,15,15,10,42,3,13421,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
108459,Strat-O-Matic Baseball Express,2011,1.6667,Low complexity,7.09275,1,2,80,20,20,20,8,40,2,13422,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
125608,The Current Number of the Beast,2012,1.25,Low complexity,6.0735,2,6,351,60,30,60,13,143,3,13423,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
178397,Samhain,2017,2.75,Average complexity,5.92401,2,4,999,60,45,60,12,201,4,13424,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
23957,Stand at Mortain,2006,1.5556,Low complexity,5.90033,2,2,550,30,30,30,10,150,3,13425,21926,21926,21926,21926,21926,2793,21926,21926,0,0,1,0,0,0,0,0
134069,Alexander's Campaign,2017,2,Average complexity,6.76026,2,3,124,60,45,60,10,39,4,13426,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
146747,TF22: RELOAD!,2013,2.25,Average complexity,6.83667,2,4,51,30,30,30,14,36,3,13427,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
194640,Under My Bed,2016,1,Low complexity,6.00765,3,8,327,15,5,15,8,98,4,13428,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
264157,Star Trek: Conflick in the Neutral Zone,2019,1.5,Low complexity,6.22391,2,4,175,20,20,20,14,69,1,13429,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
2762,Alpha Playing Cards,1997,2,Average complexity,6.81026,1,6,71,30,30,30,10,39,3,13430,21926,547,1948,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
146152,Flash 10,2013,1,Low complexity,6.08052,2,5,131,20,20,20,8,77,2,13431,21926,21926,1949,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
249692,Rare Roses,2019,2,Average complexity,6.78085,1,6,123,60,45,60,14,47,1,13432,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
184664,Sandwich Masters,2016,1.75,Low complexity,6.56557,2,4,120,30,20,30,8,61,3,13433,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
5725,The Journeys of Paul,1990,1.625,Low complexity,5.98116,1,6,329,180,60,180,10,146,5,13434,21926,21926,1991,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
36737,Army Ants,2008,1.7273,Low complexity,6.38482,2,2,83,20,20,20,0,56,0,13435,21926,617,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
89386,Quiz: Iisen Ikima Show !,2008,1.6,Low complexity,6.39592,3,10,77,30,30,30,10,49,3,13436,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
66964,The Last of the Independents,2010,1.6667,Low complexity,6.31429,3,6,204,120,90,120,10,91,4,13437,21926,21926,1969,1060,21926,21926,21926,21926,1,0,0,1,0,0,0,0
312594,The Forest Watch,2021,1.6,Low complexity,6.31716,1,1,220,15,15,15,8,67,1,13438,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
23999,Tie One On,2006,1.2,Low complexity,6.65116,3,6,97,30,30,30,18,43,1,13439,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
34890,"Assault on Sevastopol: Von Manstein in the Crimea, 1942",2008,1.625,Low complexity,6.77625,2,2,148,45,45,45,12,40,1,13440,21926,21926,21926,21926,21926,2487,21926,21926,0,0,1,0,0,0,0,0
199382,Kingsport Festival: The Card Game,2017,2,Average complexity,5.96416,3,5,455,30,30,30,13,113,3,13441,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
100275,C. C. Higgins Rail Pass,2014,1.6667,Low complexity,6.39818,2,6,177,60,60,60,8,55,3,13444,2212,21926,1952,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
19246,Catherine the Great,2005,2.7778,Average complexity,6.34032,1,3,299,0,0,0,14,62,3,13445,21926,21926,21926,21926,21926,2566,21926,21926,0,0,1,0,0,0,0,0
298017,Treelings,2020,1.75,Low complexity,5.97299,2,5,266,30,15,30,8,115,2,13446,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
10589,"Bittereinder: The Second Anglo-Boer War, 1899-1902",2000,2.6923,Average complexity,6.20652,2,2,394,480,480,480,12,69,1,13447,21926,21926,21926,21926,21926,2587,21926,21926,0,0,1,0,0,0,0,0
2031,Starship Command,1991,2.6667,Average complexity,6.92634,2,8,97,45,45,45,0,41,1,13448,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
13771,Hellfire Pass,1985,2.5455,Average complexity,6.44375,2,2,299,180,180,180,12,56,1,13449,21926,21926,21926,21926,21926,2540,21926,21926,0,0,1,0,0,0,0,0
35040,Elemental Rift,2008,2.2,Average complexity,6.23521,2,4,120,30,30,30,9,71,2,13450,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
178984,Civicus Dice Game,2015,1.5,Low complexity,6.65909,2,2,126,30,30,30,13,44,3,13451,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
280729,Les Guerres du Roi Soleil 1667-1713,2019,3.3333,High complexity,7.56364,2,4,147,300,60,300,14,33,6,13452,21926,21926,21926,21926,21926,2444,21926,21926,0,0,1,0,0,0,0,0
5723,Shattered States,1990,2.2857,Average complexity,6.55532,2,6,119,120,120,120,0,47,1,13453,21926,21926,21926,21926,21926,2604,21926,21926,0,0,1,0,0,0,0,0
6008,Ruweisat Ridge: The First Battle of El Alamein,1985,2.625,Average complexity,6.25,2,2,421,240,240,240,12,73,3,13454,21926,21926,21926,21926,21926,2596,21926,21926,0,0,1,0,0,0,0,0
10968,Crash Canyon,1989,1.4444,Low complexity,6.2062,2,4,105,0,0,0,7,71,1,13455,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
8888,August Fury,1990,3.125,High complexity,6.695,2,2,222,360,360,360,14,40,2,13456,21926,21926,21926,21926,21926,2483,21926,21926,0,0,1,0,0,0,0,0
156023,El Cinéfilo,2013,2,Average complexity,6.46393,0,0,99,0,0,0,0,61,0,13457,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
19304,Rebels & Redcoats: Volume III,2004,3,High complexity,6.61512,2,2,182,120,120,120,0,43,2,13458,21926,21926,21926,21926,21926,2512,21926,21926,0,0,1,0,0,0,0,0
4413,Star Trek III,1985,2.2857,Average complexity,6.07752,1,1,400,60,60,60,12,109,4,13459,21926,21926,21926,21926,21926,2717,21926,21926,0,0,1,0,0,0,0,0
349131,Splitter,2021,1,Low complexity,6.48235,1,12,110,15,15,15,8,51,2,13460,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
7354,Bomber: A Game of Daylight Bombing of Europe,1982,3.1667,High complexity,6.7587,2,2,209,90,90,90,12,46,9,13461,21926,21926,21926,21926,21926,2505,21926,21926,0,0,1,0,0,0,0,0
10308,The Campaigns of Frederick the Great,1993,2.5,Average complexity,6.23077,2,4,224,180,180,180,12,65,2,13462,21926,21926,21926,21926,21926,2579,21926,21926,0,0,1,0,0,0,0,0
254695,Inoka,2018,1.125,Low complexity,6.01135,2,4,464,20,5,20,6,141,3,13463,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
207351,Nimbee,2017,2,Average complexity,5.98587,2,4,226,40,20,40,10,92,4,13464,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
9194,Personality,1995,1.1429,Low complexity,6.16125,3,8,154,30,30,30,0,80,0,13465,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
20543,Pirates!,2005,1.5,Low complexity,5.75881,2,6,408,30,30,30,7,193,1,13466,21926,21926,1972,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
144993,Clusterfight!,2014,1,Low complexity,6.90023,3,12,110,45,45,45,8,43,3,13467,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
142219,All Quiet on the Martian Front,2014,2.2857,Average complexity,7.00444,2,2,128,0,0,0,12,45,4,13468,21926,21926,21926,21926,21926,2685,21926,21926,0,0,1,0,0,0,0,0
103236,Fusion,2011,1,Low complexity,5.98476,2,4,209,10,10,10,6,105,3,13469,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
117986,Card Goblins,2012,1.5,Low complexity,6.74808,2,5,90,60,30,60,12,52,1,13470,21926,21926,21926,21926,21926,21926,519,21926,0,0,0,0,0,0,1,0
1691,Whodunit,1972,2,Average complexity,5.87551,2,6,548,60,60,60,8,178,1,13471,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
296044,Fruit Picking,2020,1.25,Low complexity,6.51967,1,4,81,30,15,30,8,61,3,13472,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
26604,Forceball,2006,2,Average complexity,6.11307,2,2,330,30,30,30,10,88,3,13473,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
16673,Over the Top: Command Decision Series Game,1990,3,High complexity,7.08824,0,0,128,0,0,0,12,34,0,13474,21926,21926,21926,21926,21926,2465,21926,21926,0,0,1,0,0,0,0,0
341164,Exploding Minions,2021,1,Low complexity,6.82101,2,5,228,15,15,15,7,46,6,13475,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
285707,DUBITO,2019,1,Low complexity,7.17613,2,8,47,20,20,20,7,31,2,13476,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
4320,The Air-Eaters Strike Back!,1981,2.5,Average complexity,6.55472,1,5,242,180,180,180,14,53,4,13477,21926,21926,21926,21926,21926,2574,21926,21926,0,0,1,0,0,0,0,0
295571,Deckscape Crew vs Crew: The Pirates' Island,2021,1.6667,Low complexity,6.04355,2,6,356,90,30,90,12,93,2,13478,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
172465,Tabletop Pathologic,2016,3.2,High complexity,6.54608,2,4,142,80,40,80,16,102,5,13479,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
284192,Fairy Season,2019,1.5,Low complexity,6.82895,3,5,115,25,15,25,8,38,2,13480,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
336195,League of Dungeoneers,2021,3.6,High complexity,8.73684,1,4,73,180,90,180,12,38,10,13481,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
5198,Stalin's Tanks: Armor Battles on the Russian Front,1980,2.2,Average complexity,6.30806,2,2,402,60,60,60,12,62,3,13482,21926,21926,21926,21926,21926,2619,21926,21926,0,0,1,0,0,0,0,0
205263,StoryLine: Scary Tales,2016,1,Low complexity,6.29197,3,8,224,30,15,30,8,60,3,13484,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
17146,Rommel at Bay,1984,3.0769,High complexity,6.73256,2,2,153,90,90,90,12,43,2,13485,21926,21926,21926,21926,21926,2507,21926,21926,0,0,1,0,0,0,0,0
20036,Spinnentwist,2005,2.2,Average complexity,6.41915,2,2,101,30,30,30,10,47,1,13486,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
272697,Newfoundland Jam,2018,1.6667,Low complexity,6.76087,2,4,97,45,20,45,13,46,2,13487,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
166260,Demonslayer: Siege of Mt. Kunlun,2014,3,High complexity,6.40324,1,4,229,120,120,120,9,67,1,13488,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
22999,"25 Words or Less: People, Places and Things Edition",2006,2,Average complexity,6.90529,4,99,55,30,30,30,8,34,1,13489,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
21342,The Great Chili Cookoff,2006,1.5143,Low complexity,5.8181,2,7,227,30,30,30,8,184,1,13490,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
125547,Grimoire Shuffle,2012,2.25,Average complexity,6.26984,4,6,498,30,30,30,10,63,3,13491,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
218612,Face de bouc,2017,1,Low complexity,6.43549,2,7,90,0,0,0,6,51,1,13492,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
89478,Imaginiff: 10th Anniversary Edition,2008,1,Low complexity,6.03512,3,8,304,35,35,35,12,110,4,13493,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
270512,Gone Fishing,2019,1,Low complexity,6.88971,2,4,40,30,30,30,7,34,3,13494,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
144412,Power Play: Schemes & Skulduggery,2014,2,Average complexity,7.12231,4,8,230,60,60,60,13,39,3,13496,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
37392,Fleets 2025: East China Sea,2008,1.8889,Low complexity,6.78974,2,2,150,60,60,60,12,39,3,13498,21926,21926,21926,21926,21926,2526,21926,21926,0,0,1,0,0,0,0,0
6797,Voice of the Mummy,1971,1.25,Low complexity,7.64976,2,4,91,30,30,30,7,41,3,13499,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
303544,Bill & Ted's Riff in Time,2020,2,Average complexity,7.41667,1,4,86,80,60,80,14,30,5,13500,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
2826,Jackpot Yahtzee,1980,1.1429,Low complexity,5.99011,2,4,229,60,60,60,8,91,2,13501,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
271043,UNDO: Blood in the Gutter,2019,1.3333,Low complexity,5.6963,2,6,795,90,45,90,10,347,3,13502,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
342703,Balada,2021,2,Average complexity,7.35938,1,6,58,20,10,20,8,32,4,13503,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
35122,"Yetisburg: Titanic Battles in History, Vol. 1",2008,1.36,Low complexity,5.73127,2,2,566,30,30,30,8,274,2,13504,21926,21926,21926,1068,21926,21926,21926,21926,1,0,0,0,0,0,0,0
226736,Good Little Martian,2017,2,Average complexity,6.56604,1,2,158,30,20,30,12,53,2,13505,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
94140,"Mirror, Mirror",2011,2,Average complexity,6.06625,2,2,192,30,20,30,8,80,3,13506,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
31770,Joker Marbles,1970,1,Low complexity,6.51651,2,6,75,20,20,20,0,63,3,13507,21926,808,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
172312,Tausch Rausch,2015,1.6667,Low complexity,5.98956,2,4,218,25,25,25,8,90,0,13508,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
6890,The Last Blitzkrieg,1994,3.1111,High complexity,6.74894,1,2,169,360,360,360,12,47,1,13509,21926,21926,21926,21926,21926,2522,21926,21926,0,0,1,0,0,0,0,0
168077,Dragon Ball Z TCG (2014 edition),2014,2.5,Average complexity,7,2,2,65,20,20,20,8,35,2,13511,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
3330,Peloton,1991,2.4,Average complexity,7,1,12,106,30,30,30,10,34,1,13512,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
268185,Warhammer: The Game of Fantasy Battles (Fourth Edition),1992,2,Average complexity,6.68723,2,2,121,360,180,360,12,47,3,13513,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
276280,Spring on a String,2019,1.6667,Low complexity,6.34386,2,4,86,20,10,20,6,57,0,13514,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
165627,Rincala,2014,2.3333,Average complexity,6.92424,2,3,50,15,15,15,6,33,2,13515,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
297139,Potato Pirates: Enter the Spudnet,2020,2.1667,Average complexity,6.90833,2,6,249,60,30,60,10,48,7,13516,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
314009,Pirate Legends,2020,1.5,Low complexity,6.93788,2,4,65,60,30,60,8,33,4,13517,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
192496,Clash of the Cards,2016,1.5,Low complexity,6.49469,2,6,242,40,20,40,8,67,5,13518,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
21666,Mad Scientist University,2005,1.0526,Low complexity,5.78155,3,7,398,45,45,45,10,168,2,13519,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
225740,Skull Port,2017,2,Average complexity,7.31395,2,4,92,40,20,40,8,43,2,13520,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
90002,Meatgrinder: Battle for  Xuân Lộc 1975,2011,3.25,High complexity,6.84286,2,2,261,280,280,280,0,35,2,13521,21926,21926,21926,21926,21926,2406,21926,21926,0,0,1,0,0,0,0,0
274049,Nope!,2019,1,Low complexity,6.01457,2,6,265,15,15,15,7,97,1,13522,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
208073,XYbrid,2017,1.25,Low complexity,6.58854,2,4,156,45,15,45,13,48,3,13523,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
226502,Gladiator Gauntlet,2017,2,Average complexity,7.0119,1,1,88,20,10,20,12,42,2,13524,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
20302,Punch!,2005,1.1111,Low complexity,6.31923,2,2,103,15,15,15,8,78,3,13525,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
185350,One Night Werewolf: Monster,2015,1,Low complexity,6.78658,3,5,156,0,10,0,10,38,7,13526,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
1235,Yellowstone,1985,1.7742,Low complexity,5.75533,2,4,641,120,90,120,8,225,1,13527,21926,21926,2002,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
182915,ILIOS,2015,1.8,Low complexity,6.99245,2,4,122,50,15,50,8,53,2,13528,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
9971,Seasons: The Calendar Rummy Game,2004,1.8889,Low complexity,6.2157,2,4,153,90,90,90,10,86,4,13529,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
176557,My Fair Princess,2015,2.8571,Average complexity,6.48111,3,4,113,100,100,100,10,45,2,13531,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
206437,Drinking Quest: Journey into Draught,2016,1.25,Low complexity,6.2911,2,4,414,90,60,90,21,82,1,13532,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
67022,RisiKo! Challenge,2010,1.8,Low complexity,6.21272,3,5,160,90,90,90,14,90,4,13533,21926,21926,21926,21926,21926,3204,21926,21926,0,0,1,0,0,0,0,0
96342,Black Stories: Holiday Edition,2011,1,Low complexity,6.12084,2,15,300,45,45,45,14,83,2,13534,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
200871,Hanna Honeybee,2016,1,Low complexity,6.2285,1,4,229,10,5,10,2,83,1,13535,21926,21926,21926,21926,21926,21926,21926,287,0,0,0,0,0,0,0,1
6615,Napoleon at Austerlitz,1981,2.5,Average complexity,6.16957,1,2,269,300,300,300,12,69,2,13536,21926,21926,21926,21926,21926,2609,21926,21926,0,0,1,0,0,0,0,0
54501,Die Insel der steinernen Wächter,2009,3.1429,High complexity,6.72653,2,4,123,120,120,120,12,49,4,13537,21926,21926,21926,21926,21926,2987,21926,21926,0,0,1,0,0,0,0,0
190047,Into the Black: Boarding Party,2019,3,High complexity,7.04222,1,4,176,120,90,120,13,45,7,13539,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
283849,The Only Word: the Party Word Game,2019,1,Low complexity,6.65116,1,12,56,20,10,20,6,43,8,13540,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
82397,Genesis,2010,2.3478,Average complexity,5.6818,2,6,347,60,60,60,10,300,1,13541,21926,771,1994,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
8902,Das Quiz des 20. Jahrhunderts,1998,1.5,Low complexity,6.635,2,6,74,90,90,90,12,40,1,13542,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
29281,Party & Co: Original,2007,1.375,Low complexity,5.91704,3,20,308,45,45,45,14,144,7,13543,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
1053,Orbit,1993,2,Average complexity,6.23333,3,6,290,45,45,45,12,69,2,13544,21926,562,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
223286,Bullets and Teeth,2017,1,Low complexity,6.33098,3,5,231,30,15,30,13,84,2,13545,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
5727,Europe at War,1985,1.875,Low complexity,6.38615,1,2,209,120,120,120,12,65,3,13546,21926,21926,21926,21926,21926,2589,21926,21926,0,0,1,0,0,0,0,0
344839,Dog Lover,2021,1,Low complexity,7.04599,2,4,73,30,30,30,10,38,3,13547,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
113700,Dash! A whimsical race through Singapore,2012,2.5,Average complexity,6.32833,3,5,94,60,60,60,8,54,5,13548,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
4780,Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,2002,1.913,Low complexity,5.77527,2,5,483,30,30,30,9,188,0,13549,21926,21926,1959,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
73536,The Chinese Civil War of 1930,2010,2.8333,Average complexity,6.90645,2,5,58,0,0,0,6,31,2,13550,21926,21926,21926,21926,21926,2807,21926,21926,0,0,1,0,0,0,0,0
37718,"The Games of War:  A Treasury of Rules for Battles with Toy Soldiers, Ships and Planes",2007,1.75,Low complexity,7.18333,1,8,74,30,30,30,8,30,2,13551,21926,21926,21926,21926,21926,2428,21926,21926,0,0,1,0,0,0,0,0
9113,In Flanders Fields,1998,3.0909,High complexity,6.66977,1,2,195,10,10,10,12,43,2,13552,21926,21926,21926,21926,21926,2533,21926,21926,0,0,1,0,0,0,0,0
185302,Xtronaut: The Game of Solar System Exploration,2016,1.2,Low complexity,6.10414,2,4,481,60,30,60,7,133,4,13553,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
179912,Gladiator: Quest for the Rudis,2016,3.2,High complexity,6.77667,1,6,183,60,15,60,12,54,2,13554,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
269077,The Game of Wolf,2019,1,Low complexity,6.61969,4,12,135,45,30,45,14,50,1,13555,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
286885,Mokuru: Card Game,2019,1,Low complexity,6.43276,2,6,212,30,20,30,0,58,2,13556,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
3402,Modigliani,1993,2,Average complexity,6.85848,2,6,81,60,60,60,10,38,3,13557,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
5964,American Civil War 1861-1865,1983,3.1,High complexity,6.26176,2,2,344,720,720,720,12,68,3,13558,21926,21926,21926,21926,21926,2599,21926,21926,0,0,1,0,0,0,0,0
7567,Proteus,1983,3.6667,High complexity,6.92857,2,2,52,30,30,30,0,35,1,13559,21926,580,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
18083,Anno Domini: Münzen,2002,1,Low complexity,6.40455,2,8,114,30,30,30,10,44,2,13560,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
251399,Doxie Dash,2018,1.5,Low complexity,6.51818,2,6,108,30,15,30,6,55,5,13561,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
218489,Clutch Baseball,2017,3,High complexity,8.32917,2,2,85,60,30,60,13,60,2,13562,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
146262,Formissimo,2008,1,Low complexity,6.50595,1,5,72,15,15,15,8,42,2,13563,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
182225,Drinking Quest,2011,1.3333,Low complexity,6.17455,2,4,402,90,60,90,21,77,2,13564,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
18248,Diceland: Cyburg,2005,2.3333,Average complexity,6.898,2,3,139,20,20,20,10,30,3,13565,21926,21926,21926,1059,21926,21926,21926,21926,1,0,0,0,0,0,0,0
13979,The Big Push: The Battle of the Somme,2005,3,High complexity,6.44545,2,3,373,180,180,180,12,55,3,13566,21926,21926,21926,21926,21926,2479,21926,21926,0,0,1,0,0,0,0,0
12319,Quandary,1970,2.1667,Average complexity,6.4129,2,2,152,20,20,20,10,62,1,13567,21926,609,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
2836,Dragon Lance Mage Stones,1990,1.4545,Low complexity,5.97845,2,6,240,10,10,10,10,116,2,13568,21926,813,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
101668,Time's Up! Green Edition,2011,1,Low complexity,6.77273,4,12,95,30,30,30,12,33,3,13569,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
302840,Carcata,2020,1,Low complexity,6.6366,2,4,105,40,20,40,8,50,11,13570,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
301662,Epic Spell Wars of the Battle Wizards: Hijinx at Hell High,2020,2,Average complexity,7.16389,2,6,205,60,30,60,0,36,3,13571,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
191432,Town of Salem: The Card Game,2017,1.6667,Low complexity,6.34986,4,36,446,45,10,45,8,110,3,13572,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
68943,Aether,2010,2.4,Average complexity,5.84195,2,4,93,45,45,45,10,133,4,13573,21926,687,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
108679,Mow Money,2016,1.625,Low complexity,5.83657,1,6,675,60,45,60,10,175,4,13574,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
